analysis_id,gene_accession_id,gene_symbol,mouse_strain,mouse_life_stage,parameter_id,pvalue,parameter_name
70je3qp4v5q61xi,MGI:1918829,Tcta,C57BL,Early Adult,ESLIM_015_001_018,0.4142052,Triglycerides
70k69098dgrx1lh,MGI:97748,Ctsa,C57BL,Early Adult,ESLIM_016_001_008,0.3982176,Platelet count
70ki1uk1766d959,MGI:99892,Lama1,C57BL,Early Adult,IMPC_GRS_009_001,0.3482532,Forelimb and hindlimb grip strength measurement mean
70kzw91l6j0rd0e,MGI:2444584,Mysm1,C57BL,Early Adult,HRWLLA_DXA_002_001,0.4862791,Fat mass
70lg56u6hgo753u,MGI:1916947,Camsap3,C57BL,Early Adult,MGP_005_001_002,0.1179605,Fat mass
70m796t1937c281,MGI:87885,Chrna1,C57BL,Early Adult,IMPC_OFD_018_001,0.4268509,Latency to center entry
70nmr751g40u71g,MGI:105120,Dusp1,C57BL,Early Adult,IMPC_GEL_029_001,0.315244,Midbrain
70p15ya961c5y69,MGI:1919963,Angptl1,C57BL,Early Adult,IMPC_GEL_061_001,0.6875024,Optic vesicle morphology
70p9r8ay24f94zu,MGI:2444069,Vwc2l,C57BL,Early Adult,IMPC_EYE_004_001,0.8366363,Eyelid morphology
70rl72v1a3776u9,MGI:3029290,Zfp281,C57BL,E9.5,IMPC_FEA_106_001,0.8726535,Difference in Cue Tone and Cue Baseline % Freezing
70svgou91i357a7,MGI:1919304,Cyp4f18,C57BL,Early Adult,ESLIM_001_001_157,0.7862633,hindlimb thickness
70t1u74513j3r3x,MGI:97801,Pth1r,C57BL,Early Adult,UCDLA_GRS_011_001,0.1470378,Forelimb and hindlimb grip strength normalised against body weight
70t7g5vz9055309,MGI:99892,Lama1,C57BL,Early Adult,IMPC_OFD_022_001,0.8651955,Percentage center time
70tyi47kah94g80,MGI:2670984,Kics2,C57BL,Early Adult,IMPC_GEO_072_001,0.4889261,Pallor
70u01h8wch529u4,MGI:1918829,Tcta,C57BL,Early Adult,IMPC_HWT_008_001,0.8885404,Heart weight
70u0fyk8my6f342,MGI:2145317,Brd9,C57BL,Middle Aged Adult,IMPC_HEM_033_001,0.211954,Monocyte differential count
70uefq6k6zedjy3,MGI:105120,Dusp1,C57BL,Early Adult,IMPC_CBC_007_001,0.3069462,Albumin
70ufrv2sdxm4438,MGI:96877,Klrb1,C57BL,Middle Aged Adult,IMPC_OFD_015_001,0.1804827,Center resting time
70uyiaou6646766,MGI:2142527,Exoc8,C57BL,Early Adult,IMPC_DXA_005_001,0.6952061,Bone Mineral Content (excluding skull)
70vu4yks05xv0aj,MGI:97742,Pomc,C57BL,Early Adult,UCDLA_GRS_010_001,0.5745511,Forelimb grip strength normalised against body weight
70vx5n3ga1h5cb9,MGI:97742,Pomc,C57BL,Early Adult,ESLIM_015_001_024,0.8158235,LDL-cholesterol
70w4c37e9rg15e3,MGI:1920150,Ndufv2,C57BL,Early Adult,ESLIM_006_001_017,0.1848925,Shape of ribs
70wfus01c3fiy89,MGI:2145317,Brd9,C57BL,E15.5,IMPC_EYE_024_001,0.6071621,Retinal Blood Vessels
70x5mwg277s60x3,MGI:1196439,Cbx7,C57BL,Early Adult,HRWLLA_DXA_003_001,0.802135,Lean mass
70xb37cwjs9vat9,MGI:2145317,Brd9,C57BL,E15.5,IMPC_CBC_009_001,0.3278021,Calcium
70xqhatj9m3265b,MGI:99402,Adora2a,C57BL,Middle Aged Adult,IMPC_OFD_015_001,0.5403582,Center resting time
70z4yydls5x0h9i,MGI:97742,Pomc,C57BL,Early Adult,ESLIM_019_001_004,0.2357053,IgG2b
7104xoi4829w94f,MGI:2145317,Brd9,C57BL,Early Adult,IMPC_GEL_014_001,0.6063034,Allantois Morphology
71088k75302jh2u,MGI:2142527,Exoc8,C57BL,Early Adult,IMPC_CSD_018_001,0.6933879,Forelimbs - shape
71126a941c7g904,MGI:1342774,Ppargc1a,C57BL,E18.5,IMPC_EYE_082_001,0.8917515,Iris transilumination
7117ojza8q639zg,MGI:1924127,Rab36,C57BL,Early Adult,IMPC_EYE_055_001,0.2952166,Max left eye lens density
711h42p927sl90w,MGI:1355329,Mink1,C57BL,Early Adult,IMPC_LDT_006_001,0.1481903,Latency to first transition into dark
711i6cnsf9yzyxu,MGI:109564,Kif5a,C57BL,E12.5,IMPC_CBC_009_001,0.2847752,Calcium
712007k6woxxrv5,MGI:1913208,Carm1,C57BL,Early Adult,IMPC_FEA_003_001,0.8829926,Conditioning Baseline % Freezing Time
7120367dy3y08ac,MGI:1343176,Timm17b,C57BL,Early Adult,JAXLA_CSD_009_001,0.8489986,Coat - color pattern - head
71222i620cqwq16,MGI:3648285,Gm5127,C57BL,Early Adult,IMPC_XRY_063_001,0.8621966,Cervical processes
712256sdv75b7no,MGI:1100520,Twf1,C57BL,Early Adult,ESLIM_016_001_006,0.2708662,Mean corpuscular hemoglobin
71265o828qh7g43,MGI:88111,Atp2b4,C57BL,Early Adult,MGP_016_001_008,0.5998292,Platelet count
712b9u13o1310n2,MGI:2385261,Cnot3,C53BL,Early Adult,IMPC_EYE_055_001,0.7241672,Max left eye lens density
712fro0xo1dpn85,MGI:2444069,Vwc2l,C57BL,Early Adult,IMPC_CBC_011_001,0.2705941,Iron
712ig40638d517m,MGI:2444807,Zfp827,C57BL,Late Adult,JAX_PLC_002_001,0.1061173,HDL-cholesterol
712p0d507z82c4l,MGI:97748,Ctsa,C57BL,Early Adult,IMPC_ACS_036_001,0.7006827,% Pre-pulse inhibition - PPI4
713656qxbz42lc3,MGI:104899,Mob4,C57BL,E9.5,HMGULA_GRS_008_001,0.5274193,Forelimb grip strength measurement mean
71388a11t9d9yz0,MGI:104899,Mob4,C57BL,E9.5,IMPC_ABR_004_001,0.7785774,6kHz-evoked ABR Threshold
713g95x2z4my17i,MGI:3029290,Zfp281,C57BL,E9.5,IMPC_OFD_014_001,0.6105785,Center distance travelled
713x1sdz1nv1h87,MGI:2145317,Brd9,C57BL,Middle Aged Adult,HRWLLA_DXA_002_001,0.7443517,Fat mass
714438261o065mj,MGI:99402,Adora2a,C57BL,Late Adult,IMPC_CSD_072_001,0.6489108,Genitalia - size
7148068jy7x0xp8,MGI:2145317,Brd9,C57BL,Middle Aged Adult,IMPC_FEA_003_001,0.4253664,Conditioning Baseline % Freezing Time
714gkea038lt7n9,MGI:2441675,Pgbd1,C57BL,Early Adult,IMPC_OFD_013_001,0.6318747,Periphery average speed
714jt187ut1b2v0,MGI:1276578,Gfi1b,C57BL,Early Adult,IMPC_CBC_020_001,0.07915445,Fructosamine
714laq5768219vd,MGI:1914727,Abhd15,C57BL,Early Adult,ESLIM_007_001_010,0.6551991,Center distance travelled
714u17795p6e061,MGI:2442190,Camk1d,C57BL,Early Adult,IMPC_GRS_011_001,0.4109924,Forelimb and hindlimb grip strength normalised against body weight
714v2v3zvw467f8,MGI:2444807,Zfp827,C57BL,Late Adult,IMPC_CSD_006_001,0.8528365,Coat - color - head
71566sr2mghi1t3,MGI:1349162,Sdc1,C57BL,Early Adult,IMPC_GEL_018_001,0.6497856,Visceral yolk sac morphology
7158jovkr02oucp,MGI:1276578,Gfi1b,C57BL,Early Adult,IMPC_GEL_064_001,0.4838938,Somite Morphology
715960b6m3952ba,MGI:109564,Kif5a,C57BL,Early Adult,CCP_LFO_007_001,0.3819357,Hqp
715t77rs7wpuutc,MGI:95392,Eng,C57BL,E15.5,IMPC_FEA_106_001,0.6812932,Difference in Cue Tone and Cue Baseline % Freezing
7161sjsx99g3925,MGI:95392,Eng,C57BL,Early Adult,IMPC_CBC_010_001,0.3652999,Phosphorus
7161x24q0o0jpx7,MGI:2444688,Endov,C57BL,Early Adult,IMPC_CBC_006_001,0.2701412,Total protein
7166s48hs3x2049,MGI:2442855,Rab39,C57BL,Early Adult,ESLIM_016_001_005,0.2395212,Mean cell volume
7168832u04t2178,MGI:2137677,Sfxn1,C57BL,Early Adult,IMPC_ABR_008_001,0.6464655,18kHz-evoked ABR Threshold
7169441c5k29348,MGI:1918328,Adam30,C57BL,Early Adult,IMPC_EYE_067_001,0.2449769,Left anterior chamber depth
716d8ttc8060h60,MGI:2442190,Camk1d,C57BL,Middle Aged Adult,IMPC_ECH_016_001,0.3072708,Aortic diameter (Dao)
716m1v2x1s148x9,MGI:2441675,Pgbd1,C57BL,Late Adult,ESLIM_016_001_006,0.127588,Mean corpuscular hemoglobin
716r2oems2aj1rm,MGI:103206,Acod1,C57BL,Early Adult,IMPC_IPG_012_001,0.8699867,Area under glucose response curve
716yooj688al68c,MGI:1355329,Mink1,C57BL,Early Adult,IMPC_GEL_032_001,0.3663103,Embryo Size
7174oo7j48ye4tm,MGI:1913208,Carm1,C57BL,Early Adult,MGP_026_001_004,0.9534515,Coat colouration
7179mdgz6fs475n,MGI:3029290,Zfp281,C57BL,Early Adult,ESLIM_019_001_002,0.8920788,IgG3
717j8i76524671b,MGI:103022,Reln,C57BL,Early Adult,IMPC_FEA_003_001,0.837413,Conditioning Baseline % Freezing Time
717l18b1085a3hr,MGI:1349162,Sdc1,C57BL,Early Adult,IMPC_OFD_011_001,0.8486735,Periphery resting time
717vr7267po8aa2,MGI:2442855,Rab39,C57BL,Early Adult,IMPC_EYE_018_001,0.1941223,Fusion between cornea and lens
7180457et5u1jj3,MGI:1920927,Psma8,C57BL,Early Adult,IMPC_EYE_056_001,0.06862596,Mean left eye lens density
7182177zj8qm4hb,MGI:95392,Eng,C57BL,E9.5,IMPC_ACS_036_001,0.507984,% Pre-pulse inhibition - PPI4
718w9cvq8g31s61,MGI:893577,Stx4a,C57BL,Early Adult,IMPC_CSD_033_001,0.06273627,Gait
7195qe2tbz90k48,MGI:107417,Slc50a1,C57BL,Early Adult,IMPC_EYE_018_001,0.9342084,Fusion between cornea and lens
7196reba150p27d,MGI:1918328,Adam30,C57BL,Early Adult,IMPC_GEO_011_001,0.1678026,Blood Vessel Morphology
71996b3aw3l9j1j,MGI:95392,Eng,C57BL,E15.5,IMPC_HEM_002_001,0.9104517,Red blood cell count
719o0d0zaktn6ei,MGI:104899,Mob4,C57BL,Early Adult,IMPC_GEL_036_002,0.4090551,Pallor
71b1bp4r1ip1q7z,MGI:2180307,Hps5,C57BL,Early Adult,IMPC_CBC_017_001,0.7727253,Triglycerides
71b7v7f37yr48sw,MGI:2444584,Mysm1,C57BL,Early Adult,JAXLA_CSD_029_001,0.8544895,Activity (body position)
71cm51i1o2797ss,MGI:1347075,Nbea,C57BL,Early Adult,IMPC_OFD_022_001,0.2585466,Percentage center time
71crx5u4n3a2s7l,MGI:1924127,Rab36,C57BL,Early Adult,ESLIM_007_001_013,0.5247833,Center average speed
71d6505fyk2ru40,MGI:1098713,Parp8,C57BL,Early Adult,IMPC_IPG_012_001,0.3042622,Area under glucose response curve
71d6u02r71m1306,MGI:104673,Ptpn12,C57BL,Early Adult,IMPC_EYE_016_001,0.8260079,Lens
71e13rxag3t18q1,MGI:2145317,Brd9,C57BL,Late Adult,ESLIM_007_001_013,0.3264183,Center average speed
71e2oc2c11qn51l,MGI:95392,Eng,C57BL,E15.5,ESLIM_011_001_001,0.5330691,BN startle magnitude
71edrnwg7gk3832,MGI:104673,Ptpn12,C57BL,Early Adult,IMPC_XRY_017_001,0.6307255,Number of caudal vertebrae
71euyp2k9gor44f,MGI:1915690,Dusp23,C57BL,Early Adult,IMPC_EYE_056_001,0.6447376,Mean left eye lens density
71f2s99r556sx2v,MGI:2442190,Camk1d,C57BL,Early Adult,IMPC_EYE_056_001,0.05553093,Mean left eye lens density
71f8s7b6qzii483,MGI:3029290,Zfp281,C57BL,E9.5,IMPC_FEA_003_001,0.4014415,Conditioning Baseline % Freezing Time
71fm517li704g98,MGI:97742,Pomc,C57BL,Late Adult,IMPC_GEL_056_001,0.80893,Edema
71frogp8451j00z,MGI:1347075,Nbea,C57BL,E18.5,IMPC_GEL_027_001,0.9879369,Neural tube closure
71gvnkgl4554ubd,MGI:2441675,Pgbd1,C57BL,Late Adult,MGP_016_001_008,0.6545597,Platelet count
71h7q63fy0nd62o,MGI:99402,Adora2a,C57BL,Middle Aged Adult,ESLIM_016_001_005,0.987142,Mean cell volume
71is26as1qw1240,MGI:2146020,Mief1,C57BL,Early Adult,JAX_OFD_009_001,0.8383773,Whole arena average speed
71ja3190q789qoj,MGI:1924127,Rab36,C57BL,Early Adult,IMPC_EYE_015_001,0.6538145,Iris Pigmentation
71ju43ty0c58q8g,MGI:1342273,Gsto1,C57BL,Late Adult,IMPC_ABR_006_001,0.8702269,12kHz-evoked ABR Threshold
71juxse0nsx3544,MGI:1913887,Tsen15,C57BL,Early Adult,HMGULA_GRS_008_001,0.1192599,Forelimb grip strength measurement mean
71k59xkv4n1sv0v,MGI:104673,Ptpn12,C57BL,Early Adult,IMPC_XRY_060_001,0.9055591,Transitional vertebrae
71k862ekug702b2,MGI:97742,Pomc,C57BL,Early Adult,IMPC_CBC_058_001,0.128966,Cholesterol ratio
71l0gvzxm5f2mo8,MGI:1333114,Pigq,C57BL,E9.5,ESLIM_016_001_003,0.7057059,Hemoglobin
71m2f4hfmm020ix,MGI:103206,Acod1,C57BL,Early Adult,IMPC_OFD_012_001,0.6631951,Periphery permanence time
71m99dv3j04z54u,MGI:2444155,Nmnat2,C57BL,E15.5,ESLIM_011_001_001,0.9127929,BN startle magnitude
71n251md62uk1a6,MGI:99402,Adora2a,C57BL,Late Adult,IMPC_CSD_018_001,0.3343591,Forelimbs - shape
71n370k34n3z936,MGI:1289225,Tmem41b,C57BL,E9.5,IMPC_FEA_015_001,0.5097985,Cue Baseline % Freezing Time
71n64u8l57b38n8,MGI:2180307,Hps5,C57BL,Early Adult,IMPC_XRY_017_001,0.7546284,Number of caudal vertebrae
71o771pa8513771,MGI:2444155,Nmnat2,C51BL,Early Adult,ESLIM_001_001_157,0.3798737,hindlimb thickness
71o949k3i3i2595,MGI:2444584,Mysm1,C57BL,Early Adult,IMPC_GEL_063_001,0.565795,Delayed embryonic development
71pe5h8z46bkytw,MGI:96877,Klrb1,C57BL,Middle Aged Adult,JAX_OFD_013_001,0.3633355,Periphery average speed
71pjn0f0gm55yog,MGI:97801,Pth1r,C57BL,Early Adult,IMPC_YMZ_002_001,0.2171742,Total arm entries
71q25g877tcc01q,MGI:1925847,Fhod3,C57BL,Early Adult,IMPC_GEL_029_001,0.879708,Midbrain
71q6s1i11l28w8j,MGI:109564,Kif5a,C57BL,Early Adult,JAXLA_CSD_007_001,0.1702372,Coat - color - abdomen
71r0n1066zt657h,MGI:2137677,Sfxn1,C57BL,Early Adult,ESLIM_015_001_012,0.1214421,Lactate dehydrogenase
71r2sb0t9qzv1fl,MGI:1917004,Fbxo7,C57BL,Early Adult,IMPC_CSD_036_001,0.5975644,Startle response
71rdu135f2mmh40,MGI:1276578,Gfi1b,C57BL,E15.5,UCDLA_GRS_010_001,0.8612698,Forelimb grip strength normalised against body weight
71sh72cfxax4iyk,MGI:2387603,Ahsa1,C57BL,Early Adult,IMPC_GEL_066_001,0.6844223,Vascular morphology
71sr3lkuj444z21,MGI:109564,Kif5a,C57BL,Early Adult,IMPC_OFD_010_001,0.1613215,Periphery distance travelled
71t8or11zqlnbj6,MGI:2444069,Vwc2l,C57BL,Early Adult,ESLIM_016_001_006,0.4150282,Mean corpuscular hemoglobin
71u23mamzzj93he,MGI:3029290,Zfp281,C57BL,E9.5,IMPC_GEL_036_002,0.1021562,Pallor
71u6x9g2a8jsq59,MGI:2444155,Nmnat2,C57BL,Early Adult,JAX_URI_005_001,0.2011309,Glucose
71u95s07p2d335m,MGI:2142527,Exoc8,C57BL,Early Adult,IMPC_EYE_059_001,0.07023322,Mean right eye lens density
71v9latqdrjw1wy,MGI:104673,Ptpn12,C57BL,E12.5,IMPC_CSD_073_001,0.5553234,Genitalia - morphology
71wx311337d4nj1,MGI:97748,Ctsa,C57BL,Early Adult,IMPC_ACS_034_001,2.807978e-07,% Pre-pulse inhibition - PPI2
71x216ug64ulh34,MGI:1342774,Ppargc1a,C57BL,E18.5,ESLIM_022_001_001,0.9213664,Body Weight
71x26310c63781u,MGI:97801,Pth1r,C57BL,Early Adult,ESLIM_019_001_007,0.6992302,IgE
71x4198xd67kd9l,MGI:1916947,Camsap3,C57BL,Early Adult,IMPC_EYE_015_001,0.1869562,Iris Pigmentation
71x4l0b32su1727,MGI:1289225,Tmem41b,C57BL,E9.5,HRWLLA_HEM_029_001,0.4329436,Neutrophil differential count
71z15x1hjk4bfbe,MGI:1342774,Ppargc1a,C57BL,E18.5,IMPC_GEL_015_001,0.4188695,Vitelline vasculature morphology
71z1v2k83v78n62,MGI:1916778,1700030J22Rik,C57BL,Early Adult,IMPC_HEM_001_001,0.7252361,White blood cell count
71z4l6b1ldo33z4,MGI:1276578,Gfi1b,C57BL,Early Adult,IMPC_CBC_014_001,0.6625969,Alkaline phosphatase
71z5884433kb583,MGI:1349162,Sdc1,C57BL,Early Adult,IMPC_EYE_063_001,0.9405758,Right inner nuclear layer
71za2fs7bvazye0,MGI:2146020,Mief1,C57BL,Early Adult,IMPC_GRS_008_001,0.5629505,Forelimb grip strength measurement mean
720jowzq25ecm45,MGI:2444807,Zfp827,C57BL,E18.5,ESLIM_001_001_004,0.3668194,adult mouse length
720qb9750c7mric,MGI:1919304,Cyp4f18,C57BL,Early Adult,JAXLA_DXA_007_001,0.5802554,BMC/Body weight
720t79hj22ha1hj,MGI:96877,Klrb1,C57BL,Late Adult,IMPC_EYE_063_001,0.1844859,Right inner nuclear layer
7212652gkm79o1b,MGI:109555,Psmc2,C57BL,Early Adult,ESLIM_016_001_008,0.8430423,Platelet count
7213zl4ujs54c84,MGI:1333114,Pigq,C57BL,E9.5,IMPC_EYE_004_001,0.5345774,Eyelid morphology
72150o72l799344,MGI:2146020,Mief1,C57BL,Early Adult,IMPC_EYE_007_001,0.4634764,Cornea
72183skv973a2lg,MGI:1917004,Fbxo7,C57BL,Early Adult,IMPC_IPG_012_001,0.8307207,Area under glucose response curve
721ztk129cl43m0,MGI:96877,Klrb1,C57BL,Early Adult,IMPC_EYE_006_001,0.2693536,Narrow eye opening
7222ku8b255mn2e,MGI:1924127,Rab36,C57BL,Early Adult,JAXLA_CSD_007_001,0.3159942,Coat - color - abdomen
722jk4n98610hcw,MGI:1913895,Pspc1,C57BL,Early Adult,ESLIM_001_001_004,0.2334885,adult mouse length
722lt5z82i7sjtc,MGI:2441675,Pgbd1,C57BL,Late Adult,IMPC_EYE_024_001,0.9281226,Retinal Blood Vessels
722s0h57l89lcv9,MGI:109555,Psmc2,C57BL,Early Adult,IMPC_EYE_014_001,0.2795827,Pupil Light Response
722t62fn2579v01,MGI:2442190,Camk1d,C57BL,Late Adult,IMPC_CBC_018_001,0.2007014,Glucose
722u79r4p7yvj6n,MGI:1921058,Tex36,C57BL,Early Adult,MGP_012_001_005,0.7399682,Body Weight
722v05452h8201q,MGI:1918829,Tcta,C57BL,Early Adult,IMPC_CBC_012_001,0.2267872,Aspartate aminotransferase
722viw85k243aec,MGI:95496,Fcer1g,C57BL,Early Adult,HRWLLA_DXA_002_001,0.3878051,Fat mass
722yh08nxfh36qi,MGI:1860078,Txnl1,C57BL,Early Adult,JAXLA_DXA_007_001,0.8810431,BMC/Body weight
7234r9h914lla89,MGI:103206,Acod1,C57BL,Early Adult,IMPC_HEM_006_001,0.4590396,Mean corpuscular hemoglobin
723qi6z6d8g46j8,MGI:2146020,Mief1,C57BL,Early Adult,IMPC_GEL_027_001,0.2139296,Neural tube closure
723u0h2ol92d1o7,MGI:1914727,Abhd15,C57BL,Early Adult,IMPC_XRY_033_001,0.7304879,Tibia length
724fli7y123h371,MGI:1345153,Pacsin2,C57BL,Early Adult,IMPC_HEM_001_001,0.7996922,White blood cell count
724oksxlll5jnlu,MGI:1347075,Nbea,C57BL,E18.5,ESLIM_006_001_019,0.06124728,Skull shape
724rg302m09u5y1,MGI:1913208,Carm1,C57BL,Early Adult,IMPC_HEM_002_001,0.760258,Red blood cell count
725027v5pllu5gu,MGI:109601,Nck1,C54BL,Early Adult,ESLIM_007_001_005,0.6106412,Whole arena average speed
72518drd8p895yg,MGI:2137677,Sfxn1,C57BL,Early Adult,MGP_016_001_008,0.6921055,Platelet count
72525rjc9m0iw49,MGI:1925847,Fhod3,C57BL,E15.5,IMPC_HEM_002_001,0.07624525,Red blood cell count
7252ow06wb7ev57,MGI:2441675,Pgbd1,C57BL,Early Adult,ESLIM_007_001_005,0.06255239,Whole arena average speed
7257xx9237qp997,MGI:2181202,Pfkfb3,C51BL,Early Adult,IMPC_EYE_070_001,0.4065999,Left outer nuclear layer
7259y6v3e513b5z,MGI:1914836,Ubxn11,C57BL,Early Adult,IMPC_CBC_012_001,0.2547863,Aspartate aminotransferase
725y019n9z56c69,MGI:2444155,Nmnat2,C57BL,E9.5,IMPC_EYE_008_001,0.8199075,Corneal opacity
7262zizfdy64wd5,MGI:3030482,Or52h1,C57BL,Early Adult,ESLIM_006_001_019,0.6674901,Skull shape
7266215ok331p59,MGI:1342774,Ppargc1a,C57BL,E18.5,IMPC_EYE_063_001,0.9964543,Right inner nuclear layer
7268rd8561rsuk3,MGI:1913208,Carm1,C57BL,Early Adult,ESLIM_001_001_157,0.0518338,hindlimb thickness
72690c7vd5e44j8,MGI:109564,Kif5a,C57BL,Early Adult,ESLIM_008_001_009,0.6453173,Gait
7269ri20edhoaaq,MGI:2444155,Nmnat2,C57BL,E15.5,HMGULA_HEM_001_001,0.9465904,White blood cell count
726b00bpogkvu9y,MGI:2145317,Brd9,C57BL,E12.5,IMPC_CBC_020_001,0.9715635,Fructosamine
726d365oc55b78t,MGI:1924127,Rab36,C57BL,Early Adult,ESLIM_015_001_024,0.8594542,LDL-cholesterol
726l88zp8nddip4,MGI:1919304,Cyp4f18,C57BL,Early Adult,IMPC_DXA_008_001,0.1591315,Lean/Body weight
726oh27rfwb5179,MGI:3029290,Zfp281,C57BL,Early Adult,CCP_LFO_010_001,0.697472,Hp8
726v2846186weq8,MGI:1916947,Camsap3,C57BL,Early Adult,IMPC_OFD_022_001,0.5914357,Percentage center time
726vyq28290715p,MGI:3029290,Zfp281,C57BL,E9.5,IMPC_GEL_029_001,0.3663343,Midbrain
726xaaf018pfqk9,MGI:2442190,Camk1d,C57BL,Early Adult,JAX_TLS_001_001,0.2032881,Time immobile
726y2mso8crcy0l,MGI:1342774,Ppargc1a,C57BL,E18.5,IMPC_GEO_072_001,0.7818553,Pallor
726ym9iqj640d52,MGI:1920150,Ndufv2,C57BL,Early Adult,IMPC_CSD_029_001,0.5924298,Activity (body position)
727112zf0x09nkz,MGI:2444584,Mysm1,C57BL,Early Adult,HRWLLA_DXA_003_001,0.6446794,Lean mass
72768e6pr7x1afk,MGI:2142527,Exoc8,C57BL,E12.5,JAX_URI_005_001,0.8591502,Glucose
7279095ro0bqgki,MGI:2444155,Nmnat2,C57BL,E15.5,ESLIM_006_001_019,0.3434629,Skull shape
727m44p883v4rhn,MGI:2137677,Sfxn1,C57BL,Early Adult,IMPC_CBC_015_001,0.5931755,Total cholesterol
727s80x9626s2mr,MGI:1914727,Abhd15,C57BL,Early Adult,IMPC_GRS_009_001,0.9187115,Forelimb and hindlimb grip strength measurement mean
7282gn51s89l51f,MGI:2444155,Nmnat2,C57BL,Early Adult,ESLIM_007_001_008,0.9840935,Periphery permanence time
7284663364r418m,MGI:1100520,Twf1,C57BL,Early Adult,IMPC_OFD_011_001,0.4975666,Periphery resting time
7287lf53xu5xfc9,MGI:1921453,Eif4enif1,C57BL,Early Adult,IMPC_XRY_067_001,0.7115208,Caudal processes
728jq14he0ipxt3,MGI:1196439,Cbx7,C57BL,Early Adult,IMPC_EYE_063_001,0.1384241,Right inner nuclear layer
7291i5ae7795h3c,MGI:109271,Zhx1,C57BL,Early Adult,ESLIM_006_001_019,0.8898703,Skull shape
72927t4t343x3p3,MGI:2146818,Oard1,C57BL,Early Adult,IMPC_IPG_011_001,0.9034956,Initial response to glucose challenge
72950fmvi30g41y,MGI:104899,Mob4,C57BL,Early Adult,ESLIM_019_001_007,0.5678569,IgE
729551f2i0dp5jm,MGI:1333114,Pigq,C57BL,E12.5,HRWLLA_HEM_031_001,0.4734075,Lymphocyte differential count
7296a5m9tu341m1,MGI:1919304,Cyp4f18,C57BL,Early Adult,IMPC_GEL_030_001,0.9122688,Hindbrain
7299c189n04k9qn,MGI:1919822,Spats2,C57BL,Early Adult,IMPC_GEO_072_001,0.7649855,Pallor
729gmch0qyk6ejz,MGI:1342273,Gsto1,C57BL,Early Adult,HRWLLA_DXA_008_001,0.7316748,Lean/Body weight
729k71hf2d1a5o7,MGI:1342273,Gsto1,C57BL,Late Adult,IMPC_GEL_032_001,0.7289111,Embryo Size
72ao8ws28vj456k,MGI:1355329,Mink1,C57BL,Early Adult,IMPC_EYE_067_001,0.09484364,Left anterior chamber depth
72av979ofy4vvov,MGI:109601,Nck1,C57BL,Early Adult,ESLIM_001_001_007,0.7353003,coat hair
72b4fs91i43bc64,MGI:2443138,Mphosph9,C57BL,Early Adult,IMPC_EYE_083_001,0.3059994,Vitreous
72c0mi4qwof384o,MGI:1921453,Eif4enif1,C57BL,Early Adult,IMPC_CBC_013_001,0.5142915,Alanine aminotransferase
72c29l7m00r8sk0,MGI:2444155,Nmnat2,C57BL,E15.5,CCP_XRY_001_001,0.3533448,Skull shape
72cg3cr2497k3qw,MGI:107417,Slc50a1,C57BL,Early Adult,JAX_PLC_001_001,0.9532193,Total cholesterol
72d5me669z78000,MGI:2442855,Rab39,C57BL,Early Adult,ESLIM_007_001_003,0.888809,Whole arena resting time
72dll3c8sf1169t,MGI:1915806,Uckl1,C57BL,Early Adult,IMPC_EYE_015_001,0.3529261,Iris Pigmentation
72f1u1yn731l6s3,MGI:1925847,Fhod3,C57BL,E15.5,ESLIM_016_001_006,0.05816864,Mean corpuscular hemoglobin
72frz77cf467436,MGI:1342774,Ppargc1a,C57BL,E18.5,ESLIM_006_001_019,0.9759994,Skull shape
72g638d46360873,MGI:96877,Klrb1,C57BL,Early Adult,IMPC_DXA_009_001,0.3959336,Fat/Body weight
72g8q9lt8942zsr,MGI:1919963,Angptl1,C57BL,Early Adult,IMPC_CBC_015_001,0.4907158,Total cholesterol
72g9sye11od707g,MGI:1921453,Eif4enif1,C57BL,E15.5,IMPC_EYE_069_001,0.08074242,Left inner nuclear layer
72gdzj2b79b97kt,MGI:1333114,Pigq,C57BL,E9.5,ESLIM_007_001_009,0.1472008,Periphery average speed
72h3705h471mr96,MGI:1913208,Carm1,C57BL,Early Adult,JAXLA_CSD_007_001,0.546559,Coat - color - abdomen
72hd651thd2wi28,MGI:1196439,Cbx7,C57BL,Early Adult,JAXLA_CSD_012_001,0.8548725,Coat - hair distribution - head
72i1pvk78p26g51,MGI:1347075,Nbea,C57BL,E18.5,HRWL_OWT_001_001,0.6900662,Spleen weight
72i515m5utsm0j5,MGI:1916947,Camsap3,C57BL,Early Adult,IMPC_OFD_018_001,0.5764374,Latency to center entry
72i6352lq35c162,MGI:2138297,Sh3bp4,C57BL,Early Adult,IMPC_OFD_017_001,0.3746461,Center average speed
72j1krt35867j0x,MGI:1355329,Mink1,C57BL,Early Adult,UCDLA_GRS_011_001,0.3590914,Forelimb and hindlimb grip strength normalised against body weight
72j205fzp22zc57,MGI:105120,Dusp1,C57BL,Early Adult,IMPC_XRY_033_001,0.3478711,Tibia length
72k7s986s0tc708,MGI:1333114,Pigq,C57BL,E12.5,IMPC_IPG_010_001,0.9764894,Fasted blood glucose concentration
72ki2672i2qsct3,MGI:2387603,Ahsa1,C57BL,Early Adult,ESLIM_016_001_006,0.06974277,Mean corpuscular hemoglobin
72ku9g92t9tltb0,MGI:1342774,Ppargc1a,C57BL,E18.5,IMPC_HEM_008_001,0.5569916,Platelet count
